Song,Emotion,Valence,Arousal
what about love,impressed,6.457033146678917,4.619098360655737
whats up,pensive,5.78970098045302,3.8555737704918034
cashin out,pensive,5.78970098045302,3.8555737704918034
hanky panky,worried,5.60433093427916,4.251475409836066
3,pensive,5.78970098045302,3.8555737704918034
sweet nothing,impressed,6.457033146678917,4.619098360655737
diamonds,amused,6.753625220557094,4.972581967213115
take you there,worried,5.60433093427916,4.251475409836066
tictactoe,pensive,5.78970098045302,3.8555737704918034
let me love you until you learn to love yourself,hopeful,6.86484724826141,4.279754098360655
find your love,impressed,6.457033146678917,4.619098360655737
misty blue,pensive,5.78970098045302,3.8555737704918034
better than me,pensive,5.78970098045302,3.8555737704918034
i got id,melancholy,5.6414049435139315,3.7848770491803276
love the way you lie,worried,5.60433093427916,4.251475409836066
the pied piper,pensive,5.78970098045302,3.8555737704918034
deeper and deeper,impressed,6.457033146678917,4.619098360655737
i have nothing,pensive,5.78970098045302,3.8555737704918034
whats luv,pensive,5.78970098045302,3.8555737704918034
i can see for miles,pensive,5.78970098045302,3.8555737704918034
bring it all to me,impressed,6.457033146678917,4.619098360655737
arthurs theme best that you can do,pensive,5.78970098045302,3.8555737704918034
so alive,impressed,6.457033146678917,4.619098360655737
love somebody,pensive,5.78970098045302,3.8555737704918034
its the same old song,impressed,6.457033146678917,4.619098360655737
superstar,worried,5.60433093427916,4.251475409836066
rocketeer,impressed,6.457033146678917,4.619098360655737
new york groove,pensive,5.78970098045302,3.8555737704918034
giving him something he can feel,pensive,5.78970098045302,3.8555737704918034
i found someone,apathetic,5.363349874253141,4.534262295081967
shes playing hard to get,melancholy,5.6414049435139315,3.7848770491803276
south side,pensive,5.78970098045302,3.8555737704918034
my love is likewo,impressed,6.457033146678917,4.619098360655737
last night,pensive,5.78970098045302,3.8555737704918034
im not lisa,pensive,5.78970098045302,3.8555737704918034
how will i know,pensive,5.78970098045302,3.8555737704918034
ignition remix,worried,5.60433093427916,4.251475409836066
every little thing i do,pensive,5.78970098045302,3.8555737704918034
dreamtime,worried,5.60433093427916,4.251475409836066
gone gone gone,worried,5.60433093427916,4.251475409836066
game over flip,worried,5.60433093427916,4.251475409836066
crystal blue persuasion,impressed,6.457033146678917,4.619098360655737
roll with it,pensive,5.78970098045302,3.8555737704918034
when i grow up,pensive,5.78970098045302,3.8555737704918034
the gambler,pensive,5.78970098045302,3.8555737704918034
so good,pensive,5.78970098045302,3.8555737704918034
keep on loving you,pensive,5.78970098045302,3.8555737704918034
lonely no more,worried,5.60433093427916,4.251475409836066
wanna get to know you,pensive,5.78970098045302,3.8555737704918034
when you love a woman,hopeful,6.86484724826141,4.279754098360655
right time of the night,contemplative,6.809236234409252,3.8555737704918034
hold the line,pensive,5.78970098045302,3.8555737704918034
fireflies,pensive,5.78970098045302,3.8555737704918034
daydream,pensive,5.78970098045302,3.8555737704918034
piece of me,worried,5.60433093427916,4.251475409836066
the space between,pensive,5.78970098045302,3.8555737704918034
runaway,contemplative,6.809236234409252,3.8555737704918034
you sang to me,contemplative,6.809236234409252,3.8555737704918034
i know a place,pensive,5.78970098045302,3.8555737704918034
is there something i should know,worried,5.60433093427916,4.251475409836066
its now or never,worried,5.60433093427916,4.251475409836066
tramp,pensive,5.78970098045302,3.8555737704918034
feelin stronger every day,peaceful,6.753625220557094,3.5727868852459017
stumblin in,impressed,6.457033146678917,4.619098360655737
get back,worried,5.60433093427916,4.251475409836066
insensitive,pensive,5.78970098045302,3.8555737704918034
aint no stoppin us now,pensive,5.78970098045302,3.8555737704918034
crazy girl,impressed,6.457033146678917,4.619098360655737
sorry seems to be the hardest word,anxious,4.399425634149067,3.5727868852459017
peaceful,pensive,5.78970098045302,3.8555737704918034
4 seasons of loneliness,pensive,5.78970098045302,3.8555737704918034
you gotta fight for your right to party,worried,5.60433093427916,4.251475409836066
informer,worried,5.60433093427916,4.251475409836066
wanted dead or alive,apathetic,5.363349874253141,4.534262295081967
rockin roll baby,pensive,5.78970098045302,3.8555737704918034
goodbye girl,worried,5.60433093427916,4.251475409836066
live to tell,pensive,5.78970098045302,3.8555737704918034
you are the sunshine of my life,hopeful,6.86484724826141,4.279754098360655
were all alone,pensive,5.78970098045302,3.8555737704918034
when youre mad,apathetic,5.363349874253141,4.534262295081967
survivor,pensive,5.78970098045302,3.8555737704918034
keep their heads ringin,worried,5.60433093427916,4.251475409836066
dangerous,worried,5.60433093427916,4.251475409836066
hey western union man,pensive,5.78970098045302,3.8555737704918034
keep coming back,pensive,5.78970098045302,3.8555737704918034
im gonna make you love me,pensive,5.78970098045302,3.8555737704918034
almost paradise,pensive,5.78970098045302,3.8555737704918034
swayin to the music,pensive,5.78970098045302,3.8555737704918034
eight days a week,hopeful,6.86484724826141,4.279754098360655
saving all my love for you,pensive,5.78970098045302,3.8555737704918034
u  ur hand,worried,5.60433093427916,4.251475409836066
you dont bring me flowers,pensive,5.78970098045302,3.8555737704918034
all the things your man wont do,worried,5.60433093427916,4.251475409836066
throw it in the bag,pensive,5.78970098045302,3.8555737704918034
dont matter,worried,5.60433093427916,4.251475409836066
we got a love thang,pensive,5.78970098045302,3.8555737704918034
the twelfth of never,pensive,5.78970098045302,3.8555737704918034
stuck like glue,impressed,6.457033146678917,4.619098360655737
the other side,worried,5.60433093427916,4.251475409836066
post to be,pensive,5.78970098045302,3.8555737704918034
man in the mirror,pensive,5.78970098045302,3.8555737704918034
how can i be sure,pensive,5.78970098045302,3.8555737704918034
heard it all before,worried,5.60433093427916,4.251475409836066
this masquerade,apathetic,5.363349874253141,4.534262295081967
dance to the music,impressed,6.457033146678917,4.619098360655737
coco,worried,5.60433093427916,4.251475409836066
landslide,worried,5.60433093427916,4.251475409836066
been around the world,worried,5.60433093427916,4.251475409836066
touch me tease me,worried,5.60433093427916,4.251475409836066
have you seen her,pensive,5.78970098045302,3.8555737704918034
why you wanna,worried,5.60433093427916,4.251475409836066
last dance,impressed,6.457033146678917,4.619098360655737
sexy can i,impressed,6.457033146678917,4.619098360655737
missing you now,pensive,5.78970098045302,3.8555737704918034
telephone,pensive,5.78970098045302,3.8555737704918034
dont let it end,pensive,5.78970098045302,3.8555737704918034
wait for me,pensive,5.78970098045302,3.8555737704918034
still not a player,worried,5.60433093427916,4.251475409836066
ironic,worried,5.60433093427916,4.251475409836066
no more tears enough is enough,impressed,6.457033146678917,4.619098360655737
everyday,pensive,5.78970098045302,3.8555737704918034
tell me something good,pensive,5.78970098045302,3.8555737704918034
im on fire,worried,5.60433093427916,4.251475409836066
troublemaker,apathetic,5.363349874253141,4.534262295081967
for the love of him,contemplative,6.809236234409252,3.8555737704918034
bleeding love,pensive,5.78970098045302,3.8555737704918034
layla,worried,5.60433093427916,4.251475409836066
this is how we do it,pensive,5.78970098045302,3.8555737704918034
breaking up is hard to do,worried,5.60433093427916,4.251475409836066
born to be my baby,pensive,5.78970098045302,3.8555737704918034
be my lover,impressed,6.457033146678917,4.619098360655737
dont take it personal just one of dem days,worried,5.60433093427916,4.251475409836066
take it off,worried,5.60433093427916,4.251475409836066
knock you down,worried,5.60433093427916,4.251475409836066
all this love,hopeful,6.86484724826141,4.279754098360655
back  forth,pensive,5.78970098045302,3.8555737704918034
knockin da boots,impressed,6.457033146678917,4.619098360655737
running on empty,worried,5.60433093427916,4.251475409836066
centuries,melancholy,5.6414049435139315,3.7848770491803276
i cant tell you why,pensive,5.78970098045302,3.8555737704918034
our house,pensive,5.78970098045302,3.8555737704918034
suga suga,impressed,6.457033146678917,4.619098360655737
what a girl wants,hopeful,6.86484724826141,4.279754098360655
a sky full of stars,pensive,5.78970098045302,3.8555737704918034
cant stay away from you,pensive,5.78970098045302,3.8555737704918034
bulletproof,worried,5.60433093427916,4.251475409836066
all right now,impressed,6.457033146678917,4.619098360655737
soul finger,impressed,6.457033146678917,4.619098360655737
cups pitch perfects when im gone,embarassed,5.1594428234618945,3.8555737704918034
lets wait awhile,pensive,5.78970098045302,3.8555737704918034
up jumps da boogie,apathetic,5.363349874253141,4.534262295081967
i love,impressed,6.457033146678917,4.619098360655737
faithful,contemplative,6.809236234409252,3.8555737704918034
my sharona,impressed,6.457033146678917,4.619098360655737
smells like teen spirit,discontent,4.473573652618612,4.251475409836066
throw some ds,apathetic,5.363349874253141,4.534262295081967
back at one,pensive,5.78970098045302,3.8555737704918034
birthday cake,impressed,6.457033146678917,4.619098360655737
jumper,pensive,5.78970098045302,3.8555737704918034
cant feel my face,impressed,6.457033146678917,4.619098360655737
sail on,pensive,5.78970098045302,3.8555737704918034
young girl,impressed,6.457033146678917,4.619098360655737
twilight zone,apathetic,5.363349874253141,4.534262295081967
ebony and ivory,contemplative,6.809236234409252,3.8555737704918034
nice to be with you,pensive,5.78970098045302,3.8555737704918034
nothin,worried,5.60433093427916,4.251475409836066
keep on movin,pensive,5.78970098045302,3.8555737704918034
monster mash,discontent,4.473573652618612,4.251475409836066
unthinkable im ready,pensive,5.78970098045302,3.8555737704918034
cut the cake,impressed,6.457033146678917,4.619098360655737
right thurr,pensive,5.78970098045302,3.8555737704918034
touch me,pensive,5.78970098045302,3.8555737704918034
family man,worried,5.60433093427916,4.251475409836066
behind these hazel eyes,worried,5.60433093427916,4.251475409836066
if i ever lose my faith in you,worried,5.60433093427916,4.251475409836066
its my life,apathetic,5.363349874253141,4.534262295081967
give a little bit,pensive,5.78970098045302,3.8555737704918034
taxi,pensive,5.78970098045302,3.8555737704918034
summer,impressed,6.457033146678917,4.619098360655737
i cant stand it,pensive,5.78970098045302,3.8555737704918034
high school dance,worried,5.60433093427916,4.251475409836066
id die without you,apathetic,5.363349874253141,4.534262295081967
dani california,pensive,5.78970098045302,3.8555737704918034
tonight i celebrate my love,impressed,6.457033146678917,4.619098360655737
money,impressed,6.457033146678917,4.619098360655737
your love is driving me crazy,amused,6.753625220557094,4.972581967213115
hot blooded,pensive,5.78970098045302,3.8555737704918034
thats the way love is,pensive,5.78970098045302,3.8555737704918034
you sexy thing,impressed,6.457033146678917,4.619098360655737
poker face,impressed,6.457033146678917,4.619098360655737
what would you do,pensive,5.78970098045302,3.8555737704918034
rain on me,worried,5.60433093427916,4.251475409836066
wifey,impressed,6.457033146678917,4.619098360655737
this lil game we play,pensive,5.78970098045302,3.8555737704918034
who will you run to,pensive,5.78970098045302,3.8555737704918034
you dont have to be a star,pensive,5.78970098045302,3.8555737704918034
mambo no 5,pensive,5.78970098045302,3.8555737704918034
earned it,impressed,6.457033146678917,4.619098360655737
aint no mountain high enough,pensive,5.78970098045302,3.8555737704918034
blow,worried,5.60433093427916,4.251475409836066
say yes,pensive,5.78970098045302,3.8555737704918034
me myself and i,pensive,5.78970098045302,3.8555737704918034
rush rush,apathetic,5.363349874253141,4.534262295081967
love is a battlefield,apathetic,5.363349874253141,4.534262295081967
